game_id,season,season_type,date,start_time_utc,status,away_team_id,home_team_id,away_abbrev,home_abbrev,away_score,home_score,venue,ot,doubleheader,game_number
824585,2026,regular,2026-06-22,2026-06-22T23:40:00Z,final,mlb-cle,mlb-cws,CLE,CWS,5,6,Rate Field,,N,1
823040,2026,regular,2026-06-22,2026-06-22T23:45:00Z,final,mlb-ari,mlb-stl,ARI,STL,2,3,Busch Stadium,,N,1
824344,2026,regular,2026-06-22,2026-06-23T00:40:00Z,final,mlb-bos,mlb-col,BOS,COL,2,3,Coors Field,,N,1
824016,2026,regular,2026-06-22,2026-06-23T01:38:00Z,final,mlb-bal,mlb-laa,BAL,LAA,6,1,Angel Stadium,,N,1
823288,2026,regular,2026-06-22,2026-06-23T02:10:00Z,final,mlb-atl,mlb-sd,ATL,SD,0,1,Petco Park,,N,1
822799,2026,regular,2026-06-23,2026-06-23T20:07:00Z,final,mlb-hou,mlb-tor,HOU,TOR,9,7,Rogers Centre,,N,1
822963,2026,regular,2026-06-23,2026-06-23T22:40:00Z,final,mlb-kc,mlb-tb,KC,TB,12,5,Tropicana Field,,N,1
823365,2026,regular,2026-06-23,2026-06-23T22:40:00Z,final,mlb-sea,mlb-pit,SEA,PIT,3,2,PNC Park,,N,1
823849,2026,regular,2026-06-23,2026-06-23T22:40:00Z,final,mlb-tex,mlb-mia,TEX,MIA,4,6,loanDepot park,,N,1
824262,2026,regular,2026-06-23,2026-06-23T22:40:00Z,final,mlb-nyy,mlb-det,NYY,DET,4,3,Comerica Park,,N,1
822718,2026,regular,2026-06-23,2026-06-23T22:45:00Z,final,mlb-phi,mlb-wsh,PHI,WSH,14,9,Nationals Park,,N,1
823614,2026,regular,2026-06-23,2026-06-23T23:10:00Z,final,mlb-chc,mlb-nym,CHC,NYM,9,6,Citi Field,,N,1
824501,2026,regular,2026-06-23,2026-06-23T23:10:00Z,final,mlb-mil,mlb-cin,MIL,CIN,2,0,Great American Ball Park,,N,1
823690,2026,regular,2026-06-23,2026-06-23T23:40:00Z,final,mlb-lad,mlb-min,LAD,MIN,12,3,Target Field,,N,1
824584,2026,regular,2026-06-23,2026-06-23T23:40:00Z,final,mlb-cle,mlb-cws,CLE,CWS,1,2,Rate Field,,N,1
823043,2026,regular,2026-06-23,2026-06-23T23:45:00Z,final,mlb-ari,mlb-stl,ARI,STL,4,3,Busch Stadium,,N,1
824340,2026,regular,2026-06-23,2026-06-24T00:40:00Z,final,mlb-bos,mlb-col,BOS,COL,5,2,Coors Field,,N,1
824017,2026,regular,2026-06-23,2026-06-24T01:38:00Z,final,mlb-bal,mlb-laa,BAL,LAA,1,5,Angel Stadium,,N,1
823286,2026,regular,2026-06-23,2026-06-24T01:40:00Z,final,mlb-atl,mlb-sd,ATL,SD,6,7,Petco Park,,N,1
823210,2026,regular,2026-06-23,2026-06-24T01:45:00Z,final,mlb-ath,mlb-sf,ATH,SF,1,3,Oracle Park,,N,1
823613,2026,regular,2026-06-24,2026-06-22T23:10:00Z,postponed,mlb-chc,mlb-nym,CHC,NYM,,,Citi Field,,N,1
823850,2026,regular,2026-06-24,2026-06-24T16:10:00Z,final,mlb-tex,mlb-mia,TEX,MIA,2,4,loanDepot park,,N,1
823613,2026,regular,2026-06-24,2026-06-24T17:10:00Z,final,mlb-chc,mlb-nym,CHC,NYM,10,3,Citi Field,,S,1
824583,2026,regular,2026-06-24,2026-06-24T18:10:00Z,final,mlb-cle,mlb-cws,CLE,CWS,4,3,Rate Field,,N,1
824341,2026,regular,2026-06-24,2026-06-24T19:10:00Z,final,mlb-bos,mlb-col,BOS,COL,6,8,Coors Field,,N,1
824018,2026,regular,2026-06-24,2026-06-24T20:07:00Z,final,mlb-bal,mlb-laa,BAL,LAA,6,7,Angel Stadium,,N,1
822965,2026,regular,2026-06-24,2026-06-24T22:40:00Z,final,mlb-kc,mlb-tb,KC,TB,3,5,Tropicana Field,,N,1
823367,2026,regular,2026-06-24,2026-06-24T22:40:00Z,final,mlb-sea,mlb-pit,SEA,PIT,1,11,PNC Park,,N,1
824259,2026,regular,2026-06-24,2026-06-24T22:40:00Z,final,mlb-nyy,mlb-det,NYY,DET,4,2,Comerica Park,,N,1
822719,2026,regular,2026-06-24,2026-06-24T22:45:00Z,final,mlb-phi,mlb-wsh,PHI,WSH,5,4,Nationals Park,,N,1
822798,2026,regular,2026-06-24,2026-06-24T23:07:00Z,final,mlb-hou,mlb-tor,HOU,TOR,3,1,Rogers Centre,,N,1
823611,2026,regular,2026-06-24,2026-06-24T23:10:00Z,final,mlb-chc,mlb-nym,CHC,NYM,10,5,Citi Field,,S,2
824500,2026,regular,2026-06-24,2026-06-24T23:10:00Z,final,mlb-mil,mlb-cin,MIL,CIN,6,5,Great American Ball Park,,N,1
823691,2026,regular,2026-06-24,2026-06-24T23:40:00Z,final,mlb-lad,mlb-min,LAD,MIN,4,3,Target Field,,N,1
823041,2026,regular,2026-06-24,2026-06-24T23:45:00Z,final,mlb-ari,mlb-stl,ARI,STL,9,4,Busch Stadium,,N,1
823284,2026,regular,2026-06-24,2026-06-25T00:40:00Z,final,mlb-atl,mlb-sd,ATL,SD,2,5,Petco Park,,N,1
823208,2026,regular,2026-06-24,2026-06-25T01:45:00Z,final,mlb-ath,mlb-sf,ATH,SF,1,2,Oracle Park,,N,1
822961,2026,regular,2026-06-25,2026-06-25T16:10:00Z,final,mlb-kc,mlb-tb,KC,TB,2,13,Tropicana Field,,N,1
823366,2026,regular,2026-06-25,2026-06-25T16:35:00Z,final,mlb-sea,mlb-pit,SEA,PIT,1,5,PNC Park,,N,1
823209,2026,regular,2026-06-25,2026-06-25T19:45:00Z,final,mlb-ath,mlb-sf,ATH,SF,9,6,Oracle Park,,N,1
824258,2026,regular,2026-06-25,2026-06-25T22:40:00Z,final,mlb-hou,mlb-det,HOU,DET,2,1,Comerica Park,,N,1
822717,2026,regular,2026-06-25,2026-06-25T22:45:00Z,final,mlb-phi,mlb-wsh,PHI,WSH,10,5,Nationals Park,,N,1
822797,2026,regular,2026-06-25,2026-06-25T23:07:00Z,final,mlb-tex,mlb-tor,TEX,TOR,6,5,Rogers Centre,,N,1
823612,2026,regular,2026-06-25,2026-06-25T23:10:00Z,final,mlb-chc,mlb-nym,CHC,NYM,4,3,Citi Field,,N,1
824747,2026,regular,2026-06-25,2026-06-25T23:10:00Z,final,mlb-nyy,mlb-bos,NYY,BOS,3,6,Fenway Park,,N,1
823363,2026,regular,2026-06-26,2026-06-26T22:40:00Z,final,mlb-cin,mlb-pit,CIN,PIT,6,4,PNC Park,,N,1
824255,2026,regular,2026-06-26,2026-06-26T22:40:00Z,final,mlb-hou,mlb-det,HOU,DET,0,8,Comerica Park,,N,1
824824,2026,regular,2026-06-26,2026-06-26T23:05:00Z,final,mlb-wsh,mlb-bal,WSH,BAL,1,3,Oriole Park at Camden Yards,,N,1
822796,2026,regular,2026-06-26,2026-06-26T23:07:00Z,final,mlb-tex,mlb-tor,TEX,TOR,5,4,Rogers Centre,,N,1
822962,2026,regular,2026-06-26,2026-06-26T23:10:00Z,final,mlb-ari,mlb-tb,ARI,TB,1,6,Tropicana Field,,N,1
823610,2026,regular,2026-06-26,2026-06-26T23:10:00Z,final,mlb-phi,mlb-nym,PHI,NYM,2,1,Citi Field,,N,1
824423,2026,regular,2026-06-26,2026-06-26T23:10:00Z,final,mlb-sea,mlb-cle,SEA,CLE,3,1,Progressive Field,,N,1
824743,2026,regular,2026-06-26,2026-06-26T23:10:00Z,final,mlb-nyy,mlb-bos,NYY,BOS,1,6,Fenway Park,,N,1
824582,2026,regular,2026-06-26,2026-06-26T23:40:00Z,final,mlb-kc,mlb-cws,KC,CWS,1,22,Rate Field,,N,1
823773,2026,regular,2026-06-26,2026-06-26T23:45:00Z,final,mlb-chc,mlb-mil,CHC,MIL,2,6,American Family Field,,N,1
823688,2026,regular,2026-06-26,2026-06-27T00:10:00Z,final,mlb-col,mlb-min,COL,MIN,8,9,Target Field,,N,1
823039,2026,regular,2026-06-26,2026-06-27T00:15:00Z,final,mlb-mia,mlb-stl,MIA,STL,4,0,Busch Stadium,,N,1
824014,2026,regular,2026-06-26,2026-06-27T01:38:00Z,final,mlb-ath,mlb-laa,ATH,LAA,9,3,Angel Stadium,,N,1
823285,2026,regular,2026-06-26,2026-06-27T01:45:00Z,final,mlb-lad,mlb-sd,LAD,SD,1,7,Petco Park,,N,1
823206,2026,regular,2026-06-26,2026-06-27T02:15:00Z,final,mlb-atl,mlb-sf,ATL,SF,3,1,Oracle Park,,N,1
824257,2026,regular,2026-06-27,2026-06-27T17:10:00Z,final,mlb-hou,mlb-det,HOU,DET,8,6,Comerica Park,,N,1
824745,2026,regular,2026-06-27,2026-06-27T17:10:00Z,final,mlb-nyy,mlb-bos,NYY,BOS,1,4,Fenway Park,,N,1
822794,2026,regular,2026-06-27,2026-06-27T19:07:00Z,final,mlb-tex,mlb-tor,TEX,TOR,7,4,Rogers Centre,,N,1
823364,2026,regular,2026-06-27,2026-06-27T20:05:00Z,final,mlb-cin,mlb-pit,CIN,PIT,9,7,PNC Park,,N,1
823609,2026,regular,2026-06-27,2026-06-27T20:10:00Z,final,mlb-phi,mlb-nym,PHI,NYM,2,6,Citi Field,,N,1
824581,2026,regular,2026-06-27,2026-06-27T20:10:00Z,final,mlb-kc,mlb-cws,KC,CWS,1,2,Rate Field,,N,1
822960,2026,regular,2026-06-27,2026-06-27T22:10:00Z,final,mlb-ari,mlb-tb,ARI,TB,2,4,Tropicana Field,,N,1
824825,2026,regular,2026-06-27,2026-06-27T23:05:00Z,final,mlb-wsh,mlb-bal,WSH,BAL,4,3,Oriole Park at Camden Yards,,N,1
823689,2026,regular,2026-06-27,2026-06-27T23:10:00Z,final,mlb-col,mlb-min,COL,MIN,8,5,Target Field,,N,1
823770,2026,regular,2026-06-27,2026-06-27T23:10:00Z,final,mlb-chc,mlb-mil,CHC,MIL,8,2,American Family Field,,N,1
824421,2026,regular,2026-06-27,2026-06-27T23:10:00Z,final,mlb-sea,mlb-cle,SEA,CLE,3,4,Progressive Field,,N,1
823038,2026,regular,2026-06-27,2026-06-27T23:15:00Z,final,mlb-mia,mlb-stl,MIA,STL,5,1,Busch Stadium,,N,1
823283,2026,regular,2026-06-27,2026-06-28T00:40:00Z,final,mlb-lad,mlb-sd,LAD,SD,15,3,Petco Park,,N,1
823207,2026,regular,2026-06-27,2026-06-28T01:05:00Z,final,mlb-atl,mlb-sf,ATL,SF,0,5,Oracle Park,,N,1
824015,2026,regular,2026-06-27,2026-06-28T01:38:00Z,final,mlb-ath,mlb-laa,ATH,LAA,2,5,Angel Stadium,,N,1
823362,2026,regular,2026-06-28,2026-06-28T17:35:00Z,final,mlb-cin,mlb-pit,CIN,PIT,4,9,PNC Park,,N,1
824821,2026,regular,2026-06-28,2026-06-28T17:35:00Z,final,mlb-wsh,mlb-bal,WSH,BAL,6,4,Oriole Park at Camden Yards,,N,1
822795,2026,regular,2026-06-28,2026-06-28T17:37:00Z,final,mlb-tex,mlb-tor,TEX,TOR,3,2,Rogers Centre,,N,1
822959,2026,regular,2026-06-28,2026-06-28T17:40:00Z,final,mlb-ari,mlb-tb,ARI,TB,1,5,Tropicana Field,,N,1
823608,2026,regular,2026-06-28,2026-06-28T17:40:00Z,final,mlb-phi,mlb-nym,PHI,NYM,5,4,Citi Field,,N,1
824256,2026,regular,2026-06-28,2026-06-28T17:40:00Z,final,mlb-hou,mlb-det,HOU,DET,7,5,Comerica Park,,N,1
824422,2026,regular,2026-06-28,2026-06-28T17:40:00Z,final,mlb-sea,mlb-cle,SEA,CLE,5,6,Progressive Field,,N,1
823686,2026,regular,2026-06-28,2026-06-28T18:10:00Z,final,mlb-col,mlb-min,COL,MIN,2,3,Target Field,,N,1
823769,2026,regular,2026-06-28,2026-06-28T18:10:00Z,final,mlb-chc,mlb-mil,CHC,MIL,4,3,American Family Field,,N,1
824580,2026,regular,2026-06-28,2026-06-28T18:10:00Z,final,mlb-kc,mlb-cws,KC,CWS,5,4,Rate Field,,N,1
823037,2026,regular,2026-06-28,2026-06-28T18:15:00Z,final,mlb-mia,mlb-stl,MIA,STL,1,2,Busch Stadium,,N,1
824011,2026,regular,2026-06-28,2026-06-28T19:15:00Z,final,mlb-ath,mlb-laa,ATH,LAA,1,4,Angel Stadium,,N,1
823204,2026,regular,2026-06-28,2026-06-28T20:05:00Z,final,mlb-atl,mlb-sf,ATL,SF,2,3,Oracle Park,,N,1
823281,2026,regular,2026-06-28,2026-06-28T20:10:00Z,final,mlb-lad,mlb-sd,LAD,SD,4,2,Petco Park,,N,1
824744,2026,regular,2026-06-28,2026-06-28T23:20:00Z,final,mlb-nyy,mlb-bos,NYY,BOS,4,5,Fenway Park,,N,1
824822,2026,regular,2026-06-29,2026-06-29T22:35:00Z,final,mlb-cws,mlb-bal,CWS,BAL,8,2,Oriole Park at Camden Yards,,N,1
823444,2026,regular,2026-06-29,2026-06-29T22:40:00Z,final,mlb-pit,mlb-phi,PIT,PHI,11,7,Citizens Bank Park,,N,1
823529,2026,regular,2026-06-29,2026-06-29T23:05:00Z,final,mlb-det,mlb-nyy,DET,NYY,7,3,Yankee Stadium,,N,1
822792,2026,regular,2026-06-29,2026-06-29T23:07:00Z,final,mlb-nym,mlb-tor,NYM,TOR,1,2,Rogers Centre,,N,1
824420,2026,regular,2026-06-29,2026-06-29T23:10:00Z,final,mlb-tex,mlb-cle,TEX,CLE,6,3,Progressive Field,,N,1
824741,2026,regular,2026-06-29,2026-06-29T23:10:00Z,final,mlb-wsh,mlb-bos,WSH,BOS,3,6,Fenway Park,,N,1
823771,2026,regular,2026-06-29,2026-06-29T23:40:00Z,final,mlb-cin,mlb-mil,CIN,MIL,3,5,American Family Field,,N,1
824662,2026,regular,2026-06-29,2026-06-30T00:05:00Z,final,mlb-sd,mlb-chc,SD,CHC,2,3,Wrigley Field,,N,1
824176,2026,regular,2026-06-29,2026-06-30T00:10:00Z,final,mlb-min,mlb-hou,MIN,HOU,5,4,Daikin Park,,N,1
824339,2026,regular,2026-06-29,2026-06-30T00:40:00Z,final,mlb-mia,mlb-col,MIA,COL,10,7,Coors Field,,N,1
823121,2026,regular,2026-06-29,2026-06-30T01:40:00Z,final,mlb-laa,mlb-sea,LAA,SEA,2,6,T-Mobile Park,,N,1
824986,2026,regular,2026-06-29,2026-06-30T01:40:00Z,final,mlb-lad,mlb-ath,LAD,ATH,9,4,Sutter Health Park,,N,1
825065,2026,regular,2026-06-29,2026-06-30T01:40:00Z,final,mlb-sf,mlb-ari,SF,ARI,4,5,Chase Field,,N,1
824819,2026,regular,2026-06-30,2026-06-30T22:35:00Z,final,mlb-cws,mlb-bal,CWS,BAL,9,3,Oriole Park at Camden Yards,,N,1
823445,2026,regular,2026-06-30,2026-06-30T22:40:00Z,final,mlb-pit,mlb-phi,PIT,PHI,0,8,Citizens Bank Park,,N,1
824418,2026,regular,2026-06-30,2026-06-30T22:40:00Z,final,mlb-tex,mlb-cle,TEX,CLE,4,2,Progressive Field,,N,1
823528,2026,regular,2026-06-30,2026-06-30T23:05:00Z,final,mlb-det,mlb-nyy,DET,NYY,9,3,Yankee Stadium,,N,1
822793,2026,regular,2026-06-30,2026-06-30T23:07:00Z,final,mlb-nym,mlb-tor,NYM,TOR,3,0,Rogers Centre,,N,1
824742,2026,regular,2026-06-30,2026-06-30T23:10:00Z,final,mlb-wsh,mlb-bos,WSH,BOS,8,1,Fenway Park,,N,1
824907,2026,regular,2026-06-30,2026-06-30T23:15:00Z,final,mlb-stl,mlb-atl,STL,ATL,5,3,Truist Park,,N,1
823768,2026,regular,2026-06-30,2026-06-30T23:40:00Z,final,mlb-cin,mlb-mil,CIN,MIL,2,7,American Family Field,,N,1
824096,2026,regular,2026-06-30,2026-06-30T23:40:00Z,final,mlb-tb,mlb-kc,TB,KC,10,4,Kauffman Stadium,,N,1
824661,2026,regular,2026-06-30,2026-07-01T00:05:00Z,final,mlb-sd,mlb-chc,SD,CHC,7,9,Wrigley Field,,N,1
824175,2026,regular,2026-06-30,2026-07-01T00:10:00Z,final,mlb-min,mlb-hou,MIN,HOU,4,6,Daikin Park,,N,1
824338,2026,regular,2026-06-30,2026-07-01T00:40:00Z,final,mlb-mia,mlb-col,MIA,COL,14,3,Coors Field,,N,1
823122,2026,regular,2026-06-30,2026-07-01T01:40:00Z,final,mlb-laa,mlb-sea,LAA,SEA,3,8,T-Mobile Park,,N,1
824984,2026,regular,2026-06-30,2026-07-01T01:40:00Z,final,mlb-lad,mlb-ath,LAD,ATH,9,3,Sutter Health Park,,N,1
825066,2026,regular,2026-06-30,2026-07-01T01:40:00Z,final,mlb-sf,mlb-ari,SF,ARI,2,8,Chase Field,,N,1
824818,2026,regular,2026-07-01,2026-07-01T16:35:00Z,final,mlb-cws,mlb-bal,CWS,BAL,1,6,Oriole Park at Camden Yards,,N,1
824419,2026,regular,2026-07-01,2026-07-01T17:10:00Z,final,mlb-tex,mlb-cle,TEX,CLE,4,9,Progressive Field,,N,1
823530,2026,regular,2026-07-01,2026-07-01T17:35:00Z,final,mlb-det,mlb-nyy,DET,NYY,6,2,Yankee Stadium,,N,1
824740,2026,regular,2026-07-01,2026-07-01T17:35:00Z,final,mlb-wsh,mlb-bos,WSH,BOS,10,2,Fenway Park,,N,1
824660,2026,regular,2026-07-01,2026-07-01T18:20:00Z,final,mlb-sd,mlb-chc,SD,CHC,3,23,Wrigley Field,,N,1
822791,2026,regular,2026-07-01,2026-07-01T19:07:00Z,final,mlb-nym,mlb-tor,NYM,TOR,3,9,Rogers Centre,,N,1
823446,2026,regular,2026-07-01,2026-07-01T22:40:00Z,final,mlb-pit,mlb-phi,PIT,PHI,6,10,Citizens Bank Park,,N,1
824905,2026,regular,2026-07-01,2026-07-01T23:15:00Z,final,mlb-stl,mlb-atl,STL,ATL,1,5,Truist Park,,N,1
824094,2026,regular,2026-07-01,2026-07-01T23:40:00Z,final,mlb-tb,mlb-kc,TB,KC,4,0,Kauffman Stadium,,N,1
823767,2026,regular,2026-07-01,2026-07-02T00:10:00Z,final,mlb-cin,mlb-mil,CIN,MIL,2,4,American Family Field,,N,1
824174,2026,regular,2026-07-01,2026-07-02T00:10:00Z,final,mlb-min,mlb-hou,MIN,HOU,8,3,Daikin Park,,N,1
824337,2026,regular,2026-07-01,2026-07-02T00:40:00Z,final,mlb-mia,mlb-col,MIA,COL,3,6,Coors Field,,N,1
824985,2026,regular,2026-07-01,2026-07-02T01:40:00Z,final,mlb-lad,mlb-ath,LAD,ATH,1,7,Sutter Health Park,,N,1
825064,2026,regular,2026-07-01,2026-07-02T01:40:00Z,final,mlb-sf,mlb-ari,SF,ARI,6,4,Chase Field,,N,1
823442,2026,regular,2026-07-02,2026-07-02T16:35:00Z,final,mlb-pit,mlb-phi,PIT,PHI,6,1,Citizens Bank Park,,N,1
823765,2026,regular,2026-07-02,2026-07-02T18:10:00Z,final,mlb-cin,mlb-mil,CIN,MIL,7,2,American Family Field,,N,1
824335,2026,regular,2026-07-02,2026-07-02T19:10:00Z,final,mlb-mia,mlb-col,MIA,COL,4,14,Coors Field,,N,1
824416,2026,regular,2026-07-02,2026-07-02T22:40:00Z,final,mlb-cws,mlb-cle,CWS,CLE,5,6,Progressive Field,,N,1
824906,2026,regular,2026-07-02,2026-07-02T23:15:00Z,final,mlb-stl,mlb-atl,STL,ATL,11,5,Truist Park,,N,1
824093,2026,regular,2026-07-02,2026-07-02T23:40:00Z,final,mlb-tb,mlb-kc,TB,KC,5,2,Kauffman Stadium,,N,1
822884,2026,regular,2026-07-02,2026-07-03T00:05:00Z,final,mlb-det,mlb-tex,DET,TEX,4,10,Globe Life Field,,N,1
823119,2026,regular,2026-07-02,2026-07-03T01:40:00Z,final,mlb-laa,mlb-sea,LAA,SEA,0,1,T-Mobile Park,,N,1
823935,2026,regular,2026-07-02,2026-07-03T02:10:00Z,final,mlb-sd,mlb-lad,SD,LAD,7,12,UNIQLO Field at Dodger Stadium,,N,1
824659,2026,regular,2026-07-03,2026-07-03T20:05:00Z,final,mlb-stl,mlb-chc,STL,CHC,17,1,Wrigley Field,,N,1
822714,2026,regular,2026-07-03,2026-07-03T22:45:00Z,final,mlb-pit,mlb-wsh,PIT,WSH,5,9,Nationals Park,,N,1
823527,2026,regular,2026-07-03,2026-07-03T23:05:00Z,final,mlb-min,mlb-nyy,MIN,NYY,2,5,Yankee Stadium,,N,1
824417,2026,regular,2026-07-03,2026-07-03T23:10:00Z,final,mlb-cws,mlb-cle,CWS,CLE,3,4,Progressive Field,,N,1
824498,2026,regular,2026-07-03,2026-07-03T23:10:00Z,final,mlb-bal,mlb-cin,BAL,CIN,3,0,Great American Ball Park,,N,1
824904,2026,regular,2026-07-03,2026-07-03T23:15:00Z,final,mlb-nym,mlb-atl,NYM,ATL,3,5,Truist Park,,N,1
824336,2026,regular,2026-07-03,2026-07-04T00:10:00Z,final,mlb-sf,mlb-col,SF,COL,3,15,Coors Field,,N,1
824173,2026,regular,2026-07-03,2026-07-04T00:15:00Z,final,mlb-tb,mlb-hou,TB,HOU,3,1,Daikin Park,,N,1
824013,2026,regular,2026-07-03,2026-07-04T01:38:00Z,final,mlb-bos,mlb-laa,BOS,LAA,5,2,Angel Stadium,,N,1
824982,2026,regular,2026-07-03,2026-07-04T01:40:00Z,final,mlb-mia,mlb-ath,MIA,ATH,12,5,Sutter Health Park,,N,1
825062,2026,regular,2026-07-03,2026-07-04T01:45:00Z,final,mlb-mil,mlb-ari,MIL,ARI,7,4,Chase Field,,N,1
823120,2026,regular,2026-07-03,2026-07-04T02:10:00Z,final,mlb-tor,mlb-sea,TOR,SEA,2,0,T-Mobile Park,,N,1
823933,2026,regular,2026-07-03,2026-07-04T02:10:00Z,final,mlb-sd,mlb-lad,SD,LAD,3,4,UNIQLO Field at Dodger Stadium,,N,1
822716,2026,regular,2026-07-04,2026-07-04T15:05:00Z,final,mlb-pit,mlb-wsh,PIT,WSH,7,1,Nationals Park,,N,1
823526,2026,regular,2026-07-04,2026-07-04T17:35:00Z,final,mlb-min,mlb-nyy,MIN,NYY,11,4,Yankee Stadium,,N,1
822882,2026,regular,2026-07-04,2026-07-04T20:05:00Z,final,mlb-det,mlb-tex,DET,TEX,3,0,Globe Life Field,,N,1
823118,2026,regular,2026-07-04,2026-07-04T20:10:00Z,final,mlb-tor,mlb-sea,TOR,SEA,0,11,T-Mobile Park,,N,1
824171,2026,regular,2026-07-04,2026-07-04T23:10:00Z,final,mlb-tb,mlb-hou,TB,HOU,8,10,Daikin Park,,N,1
824415,2026,regular,2026-07-04,2026-07-04T23:10:00Z,final,mlb-cws,mlb-cle,CWS,CLE,3,1,Progressive Field,,N,1
824499,2026,regular,2026-07-04,2026-07-04T23:10:00Z,final,mlb-bal,mlb-cin,BAL,CIN,8,5,Great American Ball Park,,N,1
824658,2026,regular,2026-07-04,2026-07-05T00:08:00Z,final,mlb-stl,mlb-chc,STL,CHC,3,0,Wrigley Field,,N,1
824903,2026,regular,2026-07-04,2026-07-05T00:08:00Z,final,mlb-nym,mlb-atl,NYM,ATL,3,14,Truist Park,,N,1
824092,2026,regular,2026-07-04,2026-07-05T00:10:00Z,final,mlb-phi,mlb-kc,PHI,KC,6,1,Kauffman Stadium,,N,1
824334,2026,regular,2026-07-04,2026-07-05T00:10:00Z,final,mlb-sf,mlb-col,SF,COL,6,4,Coors Field,,N,1
824012,2026,regular,2026-07-04,2026-07-05T01:38:00Z,final,mlb-bos,mlb-laa,BOS,LAA,8,1,Angel Stadium,,N,1
824983,2026,regular,2026-07-04,2026-07-05T01:40:00Z,final,mlb-mia,mlb-ath,MIA,ATH,7,2,Sutter Health Park,,N,1
825063,2026,regular,2026-07-04,2026-07-05T01:40:00Z,final,mlb-mil,mlb-ari,MIL,ARI,3,4,Chase Field,,N,1
823932,2026,regular,2026-07-04,2026-07-05T02:10:00Z,final,mlb-sd,mlb-lad,SD,LAD,0,3,UNIQLO Field at Dodger Stadium,,N,1
824902,2026,regular,2026-07-05,2026-07-05T16:30:00Z,final,mlb-nym,mlb-atl,NYM,ATL,10,9,Truist Park,,N,1
822715,2026,regular,2026-07-05,2026-07-05T17:00:00Z,final,mlb-pit,mlb-wsh,PIT,WSH,11,5,Nationals Park,,N,1
824497,2026,regular,2026-07-05,2026-07-05T17:05:00Z,final,mlb-bal,mlb-cin,BAL,CIN,2,3,Great American Ball Park,,N,1
823525,2026,regular,2026-07-05,2026-07-05T17:35:00Z,final,mlb-min,mlb-nyy,MIN,NYY,6,1,Yankee Stadium,,N,1
824413,2026,regular,2026-07-05,2026-07-05T18:00:00Z,final,mlb-cws,mlb-cle,CWS,CLE,7,6,Progressive Field,,N,1
824656,2026,regular,2026-07-05,2026-07-05T18:30:00Z,final,mlb-stl,mlb-chc,STL,CHC,4,6,Wrigley Field,,N,1
824091,2026,regular,2026-07-05,2026-07-05T19:00:00Z,final,mlb-phi,mlb-kc,PHI,KC,2,5,Kauffman Stadium,,N,1
822879,2026,regular,2026-07-05,2026-07-05T19:30:00Z,final,mlb-det,mlb-tex,DET,TEX,6,3,Globe Life Field,,N,1
824172,2026,regular,2026-07-05,2026-07-05T19:30:00Z,final,mlb-tb,mlb-hou,TB,HOU,0,2,Daikin Park,,N,1
824333,2026,regular,2026-07-05,2026-07-05T20:00:00Z,final,mlb-sf,mlb-col,SF,COL,6,7,Coors Field,,N,1
825061,2026,regular,2026-07-05,2026-07-05T20:00:00Z,final,mlb-mil,mlb-ari,MIL,ARI,3,2,Chase Field,,N,1
824980,2026,regular,2026-07-05,2026-07-05T20:30:00Z,final,mlb-mia,mlb-ath,MIA,ATH,9,8,Sutter Health Park,,N,1
823117,2026,regular,2026-07-05,2026-07-05T21:00:00Z,final,mlb-tor,mlb-sea,TOR,SEA,0,4,T-Mobile Park,,N,1
823931,2026,regular,2026-07-05,2026-07-05T23:20:00Z,final,mlb-sd,mlb-lad,SD,LAD,5,2,UNIQLO Field at Dodger Stadium,,N,1
824010,2026,regular,2026-07-05,2026-07-06T01:30:00Z,final,mlb-bos,mlb-laa,BOS,LAA,7,5,Angel Stadium,,N,1
824089,2026,regular,2026-07-06,2026-07-06T18:10:00Z,final,mlb-phi,mlb-kc,PHI,KC,1,15,Kauffman Stadium,,N,1
822958,2026,regular,2026-07-06,2026-07-06T22:40:00Z,final,mlb-nyy,mlb-tb,NYY,TB,5,1,Tropicana Field,,N,1
822712,2026,regular,2026-07-06,2026-07-06T22:45:00Z,final,mlb-hou,mlb-wsh,HOU,WSH,11,12,Nationals Park,,N,1
824900,2026,regular,2026-07-06,2026-07-06T23:15:00Z,final,mlb-nym,mlb-atl,NYM,ATL,7,6,Truist Park,,N,1
823036,2026,regular,2026-07-06,2026-07-06T23:45:00Z,final,mlb-mil,mlb-stl,MIL,STL,4,3,Busch Stadium,,N,1
823282,2026,regular,2026-07-06,2026-07-07T01:40:00Z,final,mlb-ari,mlb-sd,ARI,SD,8,0,Petco Park,,N,1
823205,2026,regular,2026-07-06,2026-07-07T01:45:00Z,final,mlb-tor,mlb-sf,TOR,SF,1,10,Oracle Park,,N,1
823930,2026,regular,2026-07-06,2026-07-07T02:10:00Z,final,mlb-col,mlb-lad,COL,LAD,7,8,UNIQLO Field at Dodger Stadium,,N,1
823062,2026,regular,2026-07-07,2026-05-05T23:45:00Z,postponed,mlb-mil,mlb-stl,MIL,STL,,,Busch Stadium,,N,1
823062,2026,regular,2026-07-07,2026-07-07T18:15:00Z,final,mlb-mil,mlb-stl,MIL,STL,4,3,Busch Stadium,,S,1
824820,2026,regular,2026-07-07,2026-07-07T22:35:00Z,final,mlb-chc,mlb-bal,CHC,BAL,5,2,Oriole Park at Camden Yards,,N,1
