game_id,sport,season,season_type,date,as_of_date,away_team_id,home_team_id,status,away_common_opponents,home_common_opponents,away_games_played,home_games_played,away_head_to_head,home_head_to_head,home_advantage,away_last10_form,home_last10_form,away_season_scoring,home_season_scoring,away_travel_km,home_travel_km,away_head_to_head_games,away_head_to_head_avg_scored,away_head_to_head_avg_allowed,home_head_to_head_games,home_head_to_head_avg_scored,home_head_to_head_avg_allowed,away_last10_form_wins,away_last10_form_losses,away_last10_form_otl,away_last10_form_l10_pct,home_last10_form_wins,home_last10_form_losses,home_last10_form_otl,home_last10_form_l10_pct,away_season_scoring_spg,away_season_scoring_sapg,away_season_scoring_gp,home_season_scoring_spg,home_season_scoring_sapg,home_season_scoring_gp,away_common_opponents_opponents,away_common_opponents_games,away_common_opponents_wrf,away_common_opponents_wra,home_common_opponents_opponents,home_common_opponents_games,home_common_opponents_wrf,home_common_opponents_wra,final_away,final_home,actual_total,actual_margin,winner,feature_versions
824283,MLB,2026,regular,2026-05-04,2026-05-04,mlb-bos,mlb-det,final,,,34,35,,,0.35,,,,,981.4,0.0,4,3.0,4.0,4,4.0,3.0,4,6,0,0.4,5,5,0,0.5,3.8235,4.3824,34,4.5143,4.0,35,5,15,4.6667,4.2,5,16,4.6875,4.9375,5,4,9,-1,mlb-bos,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824363,MLB,2026,regular,2026-05-04,2026-05-04,mlb-nym,mlb-col,final,,,34,35,,,0.35,,,,,1323.3,0.0,3,1.3333,3.3333,3,3.3333,1.3333,4,6,0,0.4,4,6,0,0.4,3.4706,4.3824,34,4.2857,4.9143,35,1,3,1.0,4.6667,1,4,4.25,7.0,4,2,6,-2,mlb-nym,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824684,MLB,2026,regular,2026-05-04,2026-05-04,mlb-cin,mlb-chc,final,,,34,34,,,0.35,,,,,661.2,0.0,,,,,,,4,6,0,0.4,7,3,0,0.7,4.1471,4.7941,34,5.4412,4.2059,34,3,12,4.1667,6.5,3,9,4.6667,3.1111,4,5,9,1,mlb-chc,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822743,MLB,2026,regular,2026-05-05,2026-05-05,mlb-min,mlb-wsh,final,,,35,35,,,0.35,,,,,1503.9,0.0,,,,,,,3,7,0,0.3,5,5,0,0.5,4.7143,4.8571,35,5.1429,5.6286,35,1,3,5.0,5.3333,1,3,6.3333,4.6667,11,3,14,-8,mlb-min,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822986,MLB,2026,regular,2026-05-05,2026-05-05,mlb-tor,mlb-tb,final,,,35,34,,,0.35,,,,,0.0,0.0,1,1.0,5.0,1,5.0,1.0,6,4,0,0.6,9,1,0,0.9,4.1143,4.6286,35,4.4706,4.1471,34,4,16,4.4375,4.6875,4,15,4.2667,3.2667,3,4,7,1,mlb-tb,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823142,MLB,2026,regular,2026-05-05,2026-05-05,mlb-atl,mlb-sea,final,,,36,36,,,0.35,,,,,0.0,0.0,1,4.0,5.0,1,5.0,4.0,7,3,0,0.7,6,4,0,0.6,5.8056,3.5833,36,4.1111,4.0278,36,4,12,5.4167,2.8333,4,13,4.0,4.0,3,2,5,-1,mlb-atl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823227,MLB,2026,regular,2026-05-05,2026-05-05,mlb-sd,mlb-sf,final,,,34,35,,,0.35,,,,,0.0,0.0,4,3.5,4.0,4,4.0,3.5,4,6,0,0.4,3,7,0,0.3,4.3235,4.3824,34,3.1143,4.0571,35,,,,,,,,,10,5,15,-5,mlb-sd,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823469,MLB,2026,regular,2026-05-05,2026-05-05,mlb-ath,mlb-phi,final,,,34,35,,,0.35,,,,,3948.6,1639.6,,,,,,,5,5,0,0.5,7,3,0,0.7,4.3824,4.6765,34,3.7714,4.9714,35,2,10,3.4,4.0,2,9,3.1111,5.3333,1,9,10,8,mlb-phi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823553,MLB,2026,regular,2026-05-05,2026-05-05,mlb-tex,mlb-nyy,final,,,34,35,,,0.35,,,,,776.6,0.0,3,2.3333,2.3333,3,2.3333,2.3333,4,6,0,0.4,8,2,0,0.8,3.7353,3.7647,34,5.4857,3.3143,35,3,16,3.9375,3.625,3,10,5.7,2.2,4,7,11,3,mlb-nyy,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823873,MLB,2026,regular,2026-05-05,2026-05-05,mlb-bal,mlb-mia,final,,,35,35,,,0.35,,,,,1771.6,0.0,,,,,,,3,7,0,0.3,4,6,0,0.4,4.4286,5.6,35,4.1714,4.2286,35,3,10,3.6,5.5,3,9,5.8889,5.5556,9,7,16,-2,mlb-bal,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824040,MLB,2026,regular,2026-05-05,2026-05-05,mlb-cws,mlb-laa,final,,,35,36,,,0.35,,,,,0.0,0.0,4,5.5,2.75,4,2.75,5.5,7,3,0,0.7,1,9,0,0.1,4.2857,4.5429,35,4.3889,4.9722,36,3,10,3.7,2.2,3,9,3.7778,5.2222,3,4,7,1,mlb-laa,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824119,MLB,2026,regular,2026-05-05,2026-05-05,mlb-cle,mlb-kc,final,,,36,35,,,0.35,,,,,0.0,0.0,4,4.0,3.25,4,3.25,4.0,4,6,0,0.4,8,2,0,0.8,4.1111,4.3056,36,4.1714,4.5429,35,4,14,4.8571,5.5714,4,12,3.8333,4.5,3,5,8,2,mlb-kc,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824200,MLB,2026,regular,2026-05-05,2026-05-05,mlb-lad,mlb-hou,final,,,35,36,,,0.35,,,,,0.0,0.0,1,8.0,3.0,1,3.0,8.0,5,5,0,0.5,4,6,0,0.4,5.2286,3.2857,35,5.0278,5.8056,36,3,10,4.3,3.7,3,12,4.25,5.5,1,2,3,1,mlb-hou,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824281,MLB,2026,regular,2026-05-05,2026-05-05,mlb-bos,mlb-det,final,,,35,36,,,0.35,,,,,0.0,0.0,5,3.4,4.0,5,4.0,3.4,5,5,0,0.5,4,6,0,0.4,3.8571,4.3714,35,4.5,4.0278,36,5,15,4.6667,4.2,5,16,4.6875,4.9375,10,3,13,-7,mlb-bos,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824682,MLB,2026,regular,2026-05-05,2026-05-05,mlb-cin,mlb-chc,final,,,35,35,,,0.35,,,,,0.0,0.0,1,4.0,5.0,1,5.0,4.0,4,6,0,0.4,7,3,0,0.7,4.1429,4.8,35,5.4286,4.2,35,3,12,4.1667,6.5,3,9,4.6667,3.1111,2,3,5,1,mlb-chc,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
825092,MLB,2026,regular,2026-05-05,2026-05-05,mlb-pit,mlb-ari,final,,,35,33,,,0.35,,,,,2935.8,2336.0,,,,,,,5,5,0,0.5,3,7,0,0.3,5.1429,4.2571,35,4.5455,5.4848,33,5,15,4.1333,3.8667,5,14,5.0,5.7857,0,9,9,9,mlb-ari,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822740,MLB,2026,regular,2026-05-06,2026-05-06,mlb-min,mlb-wsh,final,,,36,36,,,0.35,,,,,0.0,0.0,1,11.0,3.0,1,3.0,11.0,4,6,0,0.4,5,5,0,0.5,4.8889,4.8056,36,5.0833,5.7778,36,1,3,5.0,5.3333,1,3,6.3333,4.6667,2,15,17,13,mlb-wsh,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822985,MLB,2026,regular,2026-05-06,2026-05-06,mlb-tor,mlb-tb,final,,,36,35,,,0.35,,,,,0.0,0.0,2,2.0,4.5,2,4.5,2.0,5,5,0,0.5,9,1,0,0.9,4.0833,4.6111,36,4.4571,4.1143,35,4,16,4.4375,4.6875,4,15,4.2667,3.2667,0,3,3,3,mlb-tb,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823063,MLB,2026,regular,2026-05-06,2026-05-06,mlb-mil,mlb-stl,final,,,34,35,,,0.35,,,,,0.0,0.0,1,3.0,6.0,1,6.0,3.0,5,5,0,0.5,7,3,0,0.7,5.1471,3.9118,34,4.9143,4.8286,35,6,21,4.2381,3.9048,6,19,5.1579,5.5263,6,2,8,-4,mlb-mil,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823141,MLB,2026,regular,2026-05-06,2026-05-06,mlb-atl,mlb-sea,final,,,37,37,,,0.35,,,,,0.0,0.0,2,3.5,3.5,2,3.5,3.5,7,3,0,0.7,5,5,0,0.5,5.7297,3.5405,37,4.0541,4.0,37,4,12,5.4167,2.8333,4,13,4.0,4.0,1,3,4,2,mlb-sea,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823226,MLB,2026,regular,2026-05-06,2026-05-06,mlb-sd,mlb-sf,final,,,35,36,,,0.35,,,,,0.0,0.0,5,4.8,4.2,5,4.2,4.8,4,6,0,0.4,3,7,0,0.3,4.4857,4.4,35,3.1667,4.2222,36,,,,,,,,,5,1,6,-4,mlb-sd,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823470,MLB,2026,regular,2026-05-06,2026-05-06,mlb-ath,mlb-phi,final,,,35,36,,,0.35,,,,,0.0,0.0,1,1.0,9.0,1,9.0,1.0,5,5,0,0.5,8,2,0,0.8,4.2857,4.8,35,3.9167,4.8611,36,2,10,3.4,4.0,2,9,3.1111,5.3333,3,6,9,3,mlb-phi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823550,MLB,2026,regular,2026-05-06,2026-05-06,mlb-tex,mlb-nyy,final,,,35,36,,,0.35,,,,,0.0,0.0,4,2.75,3.5,4,3.5,2.75,3,7,0,0.3,8,2,0,0.8,3.7429,3.8571,35,5.5278,3.3333,36,3,16,3.9375,3.625,3,10,5.7,2.2,6,1,7,-5,mlb-tex,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823872,MLB,2026,regular,2026-05-06,2026-05-06,mlb-bal,mlb-mia,final,,,36,36,,,0.35,,,,,0.0,0.0,1,9.0,7.0,1,7.0,9.0,3,7,0,0.3,3,7,0,0.3,4.5556,5.6389,36,4.25,4.3611,36,3,10,3.6,5.5,3,9,5.8889,5.5556,7,4,11,-3,mlb-bal,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824036,MLB,2026,regular,2026-05-06,2026-05-06,mlb-cws,mlb-laa,final,,,36,37,,,0.35,,,,,0.0,0.0,5,5.0,3.0,5,3.0,5.0,6,4,0,0.6,2,8,0,0.2,4.25,4.5278,36,4.3784,4.9189,37,3,10,3.7,2.2,3,9,3.7778,5.2222,2,8,10,6,mlb-laa,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824118,MLB,2026,regular,2026-05-06,2026-05-06,mlb-cle,mlb-kc,final,,,37,36,,,0.35,,,,,0.0,0.0,5,3.8,3.6,5,3.6,3.8,3,7,0,0.3,8,2,0,0.8,4.0811,4.3243,37,4.1944,4.5,36,4,14,4.8571,5.5714,4,12,3.8333,4.5,3,1,4,-2,mlb-cle,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824198,MLB,2026,regular,2026-05-06,2026-05-06,mlb-lad,mlb-hou,final,,,36,37,,,0.35,,,,,0.0,0.0,2,4.5,2.5,2,2.5,4.5,5,5,0,0.5,5,5,0,0.5,5.1111,3.25,36,4.9459,5.6757,37,3,10,4.3,3.7,3,12,4.25,5.5,12,2,14,-10,mlb-lad,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824282,MLB,2026,regular,2026-05-06,2026-05-06,mlb-bos,mlb-det,final,,,36,37,,,0.35,,,,,0.0,0.0,6,4.5,3.8333,6,3.8333,4.5,6,4,0,0.6,4,6,0,0.4,4.0278,4.3333,36,4.4595,4.1892,37,5,15,4.6667,4.2,5,16,4.6875,4.9375,4,0,4,-4,mlb-bos,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824361,MLB,2026,regular,2026-05-06,2026-05-06,mlb-nym,mlb-col,final,,,35,36,,,0.35,,,,,0.0,0.0,4,2.0,3.0,4,3.0,2.0,4,6,0,0.4,4,6,0,0.4,3.4857,4.3143,35,4.2222,4.8889,36,1,3,1.0,4.6667,1,4,4.25,7.0,10,5,15,-5,mlb-nym,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824683,MLB,2026,regular,2026-05-06,2026-05-06,mlb-cin,mlb-chc,final,,,36,36,,,0.35,,,,,0.0,0.0,2,3.0,4.0,2,4.0,3.0,3,7,0,0.3,7,3,0,0.7,4.0833,4.75,36,5.3611,4.1389,36,3,12,4.1667,6.5,3,9,4.6667,3.1111,6,7,13,1,mlb-chc,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
825091,MLB,2026,regular,2026-05-06,2026-05-06,mlb-pit,mlb-ari,final,,,36,34,,,0.35,,,,,0.0,0.0,1,0.0,9.0,1,9.0,0.0,4,6,0,0.4,3,7,0,0.3,5.0,4.3889,36,4.6765,5.3235,34,5,15,4.1333,3.8667,5,14,5.0,5.7857,1,0,1,-1,mlb-pit,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822741,MLB,2026,regular,2026-05-07,2026-05-07,mlb-min,mlb-wsh,final,,,37,37,,,0.35,,,,,0.0,0.0,2,6.5,9.0,2,9.0,6.5,4,6,0,0.4,6,4,0,0.6,4.8108,5.0811,37,5.3514,5.6757,37,1,3,5.0,5.3333,1,3,6.3333,4.6667,5,7,12,2,mlb-wsh,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823306,MLB,2026,regular,2026-05-07,2026-05-07,mlb-stl,mlb-sd,final,,,36,36,,,0.35,,,,,2513.0,737.1,,,,,,,7,3,0,0.7,4,6,0,0.4,4.8333,4.8611,36,4.5,4.3056,36,4,13,4.6923,5.4615,4,12,4.1667,3.6667,2,1,3,-1,mlb-stl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823467,MLB,2026,regular,2026-05-07,2026-05-07,mlb-ath,mlb-phi,final,,,36,37,,,0.35,,,,,0.0,0.0,2,2.0,7.5,2,7.5,2.0,4,6,0,0.4,8,2,0,0.8,4.25,4.8333,36,3.973,4.8108,37,2,10,3.4,4.0,2,9,3.1111,5.3333,12,1,13,-11,mlb-ath,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823551,MLB,2026,regular,2026-05-07,2026-05-07,mlb-tex,mlb-nyy,final,,,36,37,,,0.35,,,,,0.0,0.0,5,3.4,3.0,5,3.0,3.4,4,6,0,0.4,7,3,0,0.7,3.8056,3.7778,36,5.4054,3.4054,37,3,16,3.9375,3.625,3,10,5.7,2.2,2,9,11,7,mlb-nyy,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823870,MLB,2026,regular,2026-05-07,2026-05-07,mlb-bal,mlb-mia,final,,,37,37,,,0.35,,,,,0.0,0.0,2,8.0,5.5,2,5.5,8.0,4,6,0,0.4,3,7,0,0.3,4.6216,5.5946,37,4.2432,4.4324,37,3,10,3.6,5.5,3,9,5.8889,5.5556,3,4,7,1,mlb-mia,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824117,MLB,2026,regular,2026-05-07,2026-05-07,mlb-cle,mlb-kc,final,,,38,37,,,0.35,,,,,0.0,0.0,6,3.6667,3.1667,6,3.1667,3.6667,4,6,0,0.4,7,3,0,0.7,4.0526,4.2368,38,4.1081,4.4595,37,4,14,4.8571,5.5714,4,12,3.8333,4.5,8,5,13,-3,mlb-cle,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824362,MLB,2026,regular,2026-05-07,2026-05-07,mlb-nym,mlb-col,postponed,,,36,37,,,0.35,,,,,0.0,0.0,5,3.6,3.4,5,3.4,3.6,5,5,0,0.5,3,7,0,0.3,3.6667,4.3333,36,4.2432,5.027,37,1,3,1.0,4.6667,1,4,4.25,7.0,2,6,8,4,mlb-col,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824362,MLB,2026,regular,2026-05-07,2026-05-07,mlb-nym,mlb-col,final,,,36,37,,,0.35,,,,,0.0,0.0,5,3.6,3.4,5,3.4,3.6,5,5,0,0.5,3,7,0,0.3,3.6667,4.3333,36,4.2432,5.027,37,1,3,1.0,4.6667,1,4,4.25,7.0,2,6,8,4,mlb-col,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824681,MLB,2026,regular,2026-05-07,2026-05-07,mlb-cin,mlb-chc,final,,,37,37,,,0.35,,,,,0.0,0.0,3,4.0,5.0,3,5.0,4.0,2,8,0,0.2,8,2,0,0.8,4.1351,4.8108,37,5.4054,4.1892,37,3,12,4.1667,6.5,3,9,4.6667,3.1111,3,8,11,5,mlb-chc,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824767,MLB,2026,regular,2026-05-07,2026-05-07,mlb-tb,mlb-bos,final,,,36,37,,,0.35,,,,,1928.2,981.4,,,,,,,9,1,0,0.9,6,4,0,0.6,4.4167,4.0,36,4.027,4.2162,37,6,21,4.8095,4.2381,6,18,3.6667,4.0556,8,4,12,-4,mlb-tb,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
825090,MLB,2026,regular,2026-05-07,2026-05-07,mlb-pit,mlb-ari,final,,,37,35,,,0.35,,,,,0.0,0.0,2,0.5,4.5,2,4.5,0.5,4,6,0,0.4,3,7,0,0.3,4.8919,4.2703,37,4.5429,5.2,35,5,15,4.1333,3.8667,5,14,5.0,5.7857,4,2,6,-2,mlb-pit,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822822,MLB,2026,regular,2026-05-08,2026-05-08,mlb-laa,mlb-tor,final,,,38,37,,,0.35,,,,,3478.7,1789.0,3,3.6667,4.0,3,4.0,3.6667,3,7,0,0.3,4,6,0,0.4,4.4737,4.8421,38,3.973,4.5676,37,1,6,3.8333,4.5,1,3,2.3333,4.6667,0,2,2,2,mlb-tor,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822904,MLB,2026,regular,2026-05-08,2026-05-08,mlb-chc,mlb-tex,final,,,38,37,,,0.35,,,,,1317.9,2240.7,,,,,,,9,1,0,0.9,3,7,0,0.3,5.4737,4.1579,38,3.7568,3.9189,37,4,17,5.7647,4.8235,4,12,4.1667,3.9167,7,1,8,-6,mlb-chc,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823225,MLB,2026,regular,2026-05-08,2026-05-08,mlb-pit,mlb-sf,final,,,38,37,,,0.35,,,,,1049.3,0.0,,,,,,,5,5,0,0.5,2,8,0,0.2,4.8684,4.2105,38,3.1081,4.2432,37,6,22,5.8182,3.9091,6,22,3.1818,4.7273,2,5,7,3,mlb-sf,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823303,MLB,2026,regular,2026-05-08,2026-05-08,mlb-stl,mlb-sd,final,,,37,37,,,0.35,,,,,0.0,0.0,1,2.0,1.0,1,1.0,2.0,8,2,0,0.8,4,6,0,0.4,4.7568,4.7568,37,4.4054,4.2432,37,4,13,4.6923,5.4615,4,12,4.1667,3.6667,6,0,6,-6,mlb-stl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823466,MLB,2026,regular,2026-05-08,2026-05-08,mlb-col,mlb-phi,final,,,38,38,,,0.35,,,,,2535.1,0.0,3,2.0,4.3333,3,4.3333,2.0,3,7,0,0.3,8,2,0,0.8,4.2895,4.9474,38,3.8947,5.0,38,2,6,3.3333,6.3333,2,10,3.0,4.3,9,7,16,-2,mlb-col,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823794,MLB,2026,regular,2026-05-08,2026-05-08,mlb-nyy,mlb-mil,final,,,38,35,,,0.35,,,,,1185.8,524.3,,,,,,,8,2,0,0.8,6,4,0,0.6,5.5,3.3684,38,5.1714,3.8571,35,4,12,5.8333,3.3333,4,12,4.6667,4.0,0,6,6,6,mlb-mil,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823871,MLB,2026,regular,2026-05-08,2026-05-08,mlb-wsh,mlb-mia,final,,,38,38,,,0.35,,,,,1486.7,0.0,,,,,,,6,4,0,0.6,4,6,0,0.4,5.3947,5.6579,38,4.2368,4.3947,38,7,25,5.0,5.48,7,22,4.5,4.0455,3,2,5,-1,mlb-wsh,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823957,MLB,2026,regular,2026-05-08,2026-05-08,mlb-atl,mlb-lad,final,,,38,37,,,0.35,,,,,1541.4,2207.6,,,,,,,7,3,0,0.7,5,5,0,0.5,5.6053,3.5263,38,5.2973,3.2162,37,5,17,7.1176,4.4706,5,16,5.625,3.75,1,3,4,2,mlb-lad,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824116,MLB,2026,regular,2026-05-08,2026-05-08,mlb-det,mlb-kc,final,,,38,38,,,0.35,,,,,1029.7,0.0,3,4.6667,3.6667,3,3.6667,4.6667,4,6,0,0.4,6,4,0,0.6,4.3421,4.1842,38,4.1316,4.5526,38,3,10,3.6,5.1,3,9,4.2222,4.7778,3,4,7,1,mlb-kc,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824443,MLB,2026,regular,2026-05-08,2026-05-08,mlb-min,mlb-cle,final,,,38,39,,,0.35,,,,,492.8,1117.9,,,,,,,4,6,0,0.4,5,5,0,0.5,4.8158,5.1316,38,4.1538,4.2564,39,5,22,4.3182,5.1364,5,21,3.8571,3.8095,4,6,10,2,mlb-cle,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824522,MLB,2026,regular,2026-05-08,2026-05-08,mlb-hou,mlb-cin,final,,,38,38,,,0.35,,,,,1436.1,413.8,,,,,,,5,5,0,0.5,2,8,0,0.2,4.8684,5.8421,38,4.1053,4.8947,38,3,16,4.75,4.5,3,9,4.3333,5.6667,10,0,10,-10,mlb-hou,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
